0,Off,LLN0.Zero.mag.f
3604,Raw Idif PhC,PhAUnPTOC1.RawAPh.phsC.instCVal.mag.f
3606,Comp Iop PhA,PhAUnPTOC1.CompAPh.phsA.instCVal.mag.f
3608,Comp Iop PhB,PhAUnPTOC1.CompAPh.phsB.instCVal.mag.f
360A,Comp Iop PhC,PhAUnPTOC1.CompAPh.phsC.instCVal.mag.f

360C,Raw Idif PhA,PhAUnPTOC2.RawAPh.phsA.instCVal.mag.f
360E,Raw Idif PhB,PhAUnPTOC2.RawAPh.phsB.instCVal.mag.f
3610,Raw Idif PhC,PhAUnPTOC2.RawAPh.phsC.instCVal.mag.f
3612,Comp Iop PhA,PhAUnPTOC2.CompAPh.phsA.instCVal.mag.f
3614,Comp Iop PhB,PhAUnPTOC2.CompAPh.phsB.instCVal.mag.f
3616,Comp Iop PhC,PhAUnPTOC2.CompAPh.phsC.instCVal.mag.f

3618,Raw Idif PhA,PhAUnPTOC3.RawAPh.phsA.instCVal.mag.f
361A,Raw Idif PhB,PhAUnPTOC3.RawAPh.phsB.instCVal.mag.f
361C,Raw Idif PhC,PhAUnPTOC3.RawAPh.phsC.instCVal.mag.f
361E,Comp Iop PhA,PhAUnPTOC3.CompAPh.phsA.instCVal.mag.f
3620,Comp Iop PhB,PhAUnPTOC3.CompAPh.phsB.instCVal.mag.f
3622,Comp Iop PhC,PhAUnPTOC3.CompAPh.phsC.instCVal.mag.f

6640,Field Ground Resistance,FldGnd0PHIZ1.GndRis.instMag.f
6642,Field Ground Current,FldGnd0PHIZ1.GndAmp.instMag.f
6645,Field Ground Field Voltage,FldGnd0PHIZ1.Vol.instMag.f
6646,Field Ground Field Current,FldGnd0PHIZ1.Amp.instMag.f
6643,Field Ground Injected Voltage,FldGnd0PHIZ1.InjVol.instMag.f
6644,Field Ground Fault Location,FldGnd0PHIZ1.FltLocation.instMag.f
167C,Stator Ground Resistance,SubHaPHIZ1.GndRis.instMag.f
1678,Subharmonic Injection Voltage,SubHaPHIZ1.InjVol.instMag.f
167A,Subharmonic Injection Current,SubHaPHIZ1.InjAmp.instMag.f
167F,Subharmonic Injection Current Angle,SubHaPHIZ1.SHAmpAng.instMag.f
3780,Capacitor Control Discharge Time Seconds,CapCtlGAPC1.DischargeTms.instMag.f
3781,Capacitor Control Discharge Time Seconds,CapCtlGAPC2.DischargeTms.instMag.f
3782,Capacitor Control Discharge Time Seconds,CapCtlGAPC3.DischargeTms.instMag.f
3783,Capacitor Control Discharge Time Seconds,CapCtlGAPC4.DischargeTms.instMag.f
1670,Stator Ground Vn 3rd,StatrPHIZ1.Ha3NV.instMag.f
1674,Stator Ground V0 3rd,StatrPHIZ1.Ha3ZroV.instMag.f
1672,Stator Ground Vn V0 3rd,StatrPHIZ1.SumHa3NVZroV.instMag.f
37A0,OvUnFrecAccActualBand_1,HzBnd1PTUF1.HzObAccum.instMag.f
37A1,OvUnFrecAccActualBand_2,HzBnd2PTUF1.HzObAccum.instMag.f
37A2,OvUnFrecAccActualBand_3,HzBnd3PTUF1.HzObAccum.instMag.f
37A3,OvUnFrecAccActualBand_4,HzBnd4PTUF1.HzObAccum.instMag.f
37A4,OvUnFrecAccActualBand_5,HzBnd5PTUF1.HzObAccum.instMag.f
37A5,OvUnFrecAccActualBand_6,HzBnd6PTUF1.HzObAccum.instMag.f
37A6,OvUnFrecAccActualBand_7,HzBnd7PTUF1.HzObAccum.instMag.f
68D2,Motor Acceleration 1 Starting Time,MAccTmPMSS1.StrAccTm1.instMag.f
68D3,Motor Acceleration 1 Effective Current,MAccTmPMSS1.StrEffA1.instMag.f
68D5,Motor Acceleration 1 Peak Current,MAccTmPMSS1.StrPeakA1.instMag.f
68D0,Motor Acceleration 1 Time/Date,MAccTmPMSS1.StrTD1.instMag.f
68E1,Motor Acceleration 2 Starting Time,MAccTmPMSS1.StrAccTm2.instMag.f
68E2,Motor Acceleration 2 Effective Current,MAccTmPMSS1.StrEffA2.instMag.f
68E4,Motor Acceleration 2 Peak Current,MAccTmPMSS1.StrPeakA2.instMag.f
68DF,Motor Acceleration 2 Time/Date,MAccTmPMSS1.StrTD2.instMag.f
68F0,Motor Acceleration 3 Starting Time,MAccTmPMSS1.StrAccTm3.instMag.f
68F1,Motor Acceleration 3 Effective Current,MAccTmPMSS1.StrEffA3.instMag.f
68F3,Motor Acceleration 3 Peak Current,MAccTmPMSS1.StrPeakA3.instMag.f
68EE,Motor Acceleration 3 Time/Date,MAccTmPMSS1.StrTD3.instMag.f
68FF,Motor Acceleration 4 Starting Time,MAccTmPMSS1.StrAccTm4.instMag.f
6900,Motor Acceleration 4 Effective Current,MAccTmPMSS1.StrEffA4.instMag.f
6902,Motor Acceleration 4 Peak Current,MAccTmPMSS1.StrPeakA4.instMag.f
68FD,Motor Acceleration 4 Time/Date,MAccTmPMSS1.StrTD4.instMag.f
690E,Motor Acceleration 5 Starting Time,MAccTmPMSS1.StrAccTm5.instMag.f
690F,Motor Acceleration 5 Effective Current,MAccTmPMSS1.StrEffA5.instMag.f
6911,Motor Acceleration 5 Peak Current,MAccTmPMSS1.StrPeakA5.instMag.f
690C,Motor Acceleration 5 Time/Date,MAccTmPMSS1.StrTD5.instMag.f
16C0,Field RTD 1 Value,FRTDsGGIO1.AnIn1.instMag.f
16C1,Field RTD 2 Value,FRTDsGGIO1.AnIn2.instMag.f
16C2,Field RTD 3 Value,FRTDsGGIO1.AnIn3.instMag.f
16C3,Field RTD 4 Value,FRTDsGGIO1.AnIn4.instMag.f
16C4,Field RTD 5 Value,FRTDsGGIO1.AnIn5.instMag.f
16C5,Field RTD 6 Value,FRTDsGGIO1.AnIn6.instMag.f
16C6,Field RTD 7 Value,FRTDsGGIO1.AnIn7.instMag.f
16C7,Field RTD 8 Value,FRTDsGGIO1.AnIn8.instMag.f
16C8,Field Transducer 1 Value,FTDRsGGIO1.AnIn1.instMag.f
16CA,Field Transducer 2 Value,FTDRsGGIO1.AnIn2.instMag.f
16CC,Field Transducer 3 Value,FTDRsGGIO1.AnIn3.instMag.f
16CE,Field Transducer 4 Value,FTDRsGGIO1.AnIn4.instMag.f
16D0,Field Transducer 5 Value,FTDRsGGIO1.AnIn5.instMag.f
16D2,Field Transducer 6 Value,FTDRsGGIO1.AnIn6.instMag.f
16D4,Field Transducer 7 Value,FTDRsGGIO1.AnIn7.instMag.f
16D6,Field Transducer 8 Value,FTDRsGGIO1.AnIn8.instMag.f

87C0,RRTD RTD 1 Value,RRTDsSTMP1.Tmp.instMag.f
87C1,RRTD RTD 2 Value,RRTDsSTMP2.Tmp.instMag.f
87C2,RRTD RTD 3 Value,RRTDsSTMP3.Tmp.instMag.f
87C3,RRTD RTD 4 Value,RRTDsSTMP4.Tmp.instMag.f
87C4,RRTD RTD 5 Value,RRTDsSTMP5.Tmp.instMag.f
87C5,RRTD RTD 6 Value,RRTDsSTMP6.Tmp.instMag.f
87C6,RRTD RTD 7 Value,RRTDsSTMP7.Tmp.instMag.f
87C7,RRTD RTD 8 Value,RRTDsSTMP8.Tmp.instMag.f
87C8,RRTD RTD 9 Value,RRTDsSTMP9.Tmp.instMag.f
87C9,RRTD RTD 10 Value,RRTDsSTMP10.Tmp.instMag.f
87CA,RRTD RTD 11 Value,RRTDsSTMP11.Tmp.instMag.f
87CB,RRTD RTD 12 Value,RRTDsSTMP12.Tmp.instMag.f

A560,PID 1 Out,PIDRegFPID1.Out.instMag.f
A562,PID 1 Delta Out,PIDRegFPID1.DeltaOut.instMag.f
A564,PID 1 Setpoint,PIDRegFPID1.Spt.instMag.f

A566,PID 2 Out,PIDRegFPID2.Out.instMag.f
A568,PID 2 Delta Out,PIDRegFPID2.DeltaOut.instMag.f
A56A,PID 2 Setpoint,PIDRegFPID2.Spt.instMag.f

A56C,PID 3 Out,PIDRegFPID3.Out.instMag.f
A56E,PID 3 Delta Out,PIDRegFPID3.DeltaOut.instMag.f
A570,PID 3 Setpoint,PIDRegFPID3.Spt.instMag.f

A572,PID 4 Out,PIDRegFPID4.Out.instMag.f
A574,PID 4 Delta Out,PIDRegFPID4.DeltaOut.instMag.f
A576,PID 4 Setpoint,PIDRegFPID4.Spt.instMag.f

A506,PID 1 Proportional Gain,PIDRegFPID1.KP.setMag.i
A51A,PID 2 Proportional Gain,PIDRegFPID2.KP.setMag.i
A52E,PID 3 Proportional Gain,PIDRegFPID3.KP.setMag.i
A542,PID 4 Proportional Gain,PIDRegFPID4.KP.setMag.i

A506,PID 1 Proportional Gain,PIDRegFPID1.KI.setMag.i
A51A,PID 2 Proportional Gain,PIDRegFPID2.KI.setMag.i
A52E,PID 3 Proportional Gain,PIDRegFPID3.KI.setMag.i
A542,PID 4 Proportional Gain,PIDRegFPID4.KI.setMag.i

A506,PID 1 Proportional Gain,PIDRegFPID1.KD.setMag.i
A51A,PID 2 Proportional Gain,PIDRegFPID2.KD.setMag.i
A52E,PID 3 Proportional Gain,PIDRegFPID3.KD.setMag.i
A542,PID 4 Proportional Gain,PIDRegFPID4.KD.setMag.i

8262,Digitizer 1 Limit,DgtzrGAPC1.Lim.setMag.i
8266,Digitizer 2 Limit,DgtzrGAPC2.Lim.setMag.i
826A,Digitizer 3 Limit,DgtzrGAPC3.Lim.setMag.i
826E,Digitizer 4 Limit,DgtzrGAPC4.Lim.setMag.i
8272,Digitizer 5 Limit,DgtzrGAPC5.Lim.setMag.i
82A0,Digitizer 1 Output,DgtzrGAPC1.Out.instMag.f
82A2,Digitizer 2 Output,DgtzrGAPC2.Out.instMag.f
82A4,Digitizer 3 Output,DgtzrGAPC3.Out.instMag.f
82A6,Digitizer 4 Output,DgtzrGAPC4.Out.instMag.f
82A8,Digitizer 5 Output,DgtzrGAPC5.Out.instMag.f

8150,Comparator 1 Argument A Value,Cmp8BtGAPC1.AnOutput1.instMag.f
8152,Comparator 1 Argument B Value,Cmp8BtGAPC1.AnOutput2.instMag.f
8154,Comparator 1 Output Value,Cmp8BtGAPC1.AnOutput3.instMag.f
8156,Comparator 2 Argument A Value,Cmp8BtGAPC2.AnOutput1.instMag.f
8158,Comparator 2 Argument B Value,Cmp8BtGAPC2.AnOutput2.instMag.f
815A,Comparator 2 Output Value,Cmp8BtGAPC2.AnOutput3.instMag.f
815C,Comparator 3 Argument A Value,Cmp8BtGAPC3.AnOutput1.instMag.f
815E,Comparator 3 Argument B Value,Cmp8BtGAPC3.AnOutput2.instMag.f
8160,Comparator 3 Output Value,Cmp8BtGAPC3.AnOutput3.instMag.f
8162,Comparator 4 Argument A Value,Cmp8BtGAPC4.AnOutput1.instMag.f
8164,Comparator 4 Argument B Value,Cmp8BtGAPC4.AnOutput2.instMag.f
8166,Comparator 4 Output Value,Cmp8BtGAPC4.AnOutput3.instMag.f
8168,Comparator 5 Argument A Value,Cmp8BtGAPC5.AnOutput1.instMag.f
816A,Comparator 5 Argument B Value,Cmp8BtGAPC5.AnOutput2.instMag.f
816C,Comparator 5 Output Value,Cmp8BtGAPC5.AnOutput3.instMag.f
816E,Comparator 6 Argument A Value,Cmp8BtGAPC6.AnOutput1.instMag.f
8170,Comparator 6 Argument B Value,Cmp8BtGAPC6.AnOutput2.instMag.f
8172,Comparator 6 Output Value,Cmp8BtGAPC6.AnOutput3.instMag.f
1E00,Demand Ia,DmdMtrMMTR1.AaDmd.instMag.f
1E02,Demand Ib,DmdMtrMMTR1.AbDmd.instMag.f
1E04,Demand Ic,DmdMtrMMTR1.AcDmd.instMag.f
1E06,Demand Watt,DmdMtrMMTR1.WDmd.instMag.f
1E08,Demand Var,DmdMtrMMTR1.VArDmd.instMag.f
1E0A,Demand Va,DmdMtrMMTR1.VADmd.instMag.f
1E10,Demand Ia,DmdMtrMMTR2.AaDmd.instMag.f
1E12,Demand Ib,DmdMtrMMTR2.AbDmd.instMag.f
1E14,Demand Ic,DmdMtrMMTR2.AcDmd.instMag.f
1E16,Demand Watt,DmdMtrMMTR2.WDmd.instMag.f
1E18,Demand Var,DmdMtrMMTR2.VArDmd.instMag.f
1E1A,Demand Va,DmdMtrMMTR2.VADmd.instMag.f
1E20,Demand Ia,DmdMtrMMTR3.AaDmd.instMag.f
1E22,Demand Ib,DmdMtrMMTR3.AbDmd.instMag.f
1E24,Demand Ic,DmdMtrMMTR3.AcDmd.instMag.f
1E26,Demand Watt,DmdMtrMMTR3.WDmd.instMag.f
1E28,Demand Var,DmdMtrMMTR3.VArDmd.instMag.f
1E2A,Demand Va,DmdMtrMMTR3.VADmd.instMag.f
1E30,Demand Ia,DmdMtrMMTR4.AaDmd.instMag.f
1E32,Demand Ib,DmdMtrMMTR4.AbDmd.instMag.f
1E34,Demand Ic,DmdMtrMMTR4.AcDmd.instMag.f
1E36,Demand Watt,DmdMtrMMTR4.WDmd.instMag.f
1E38,Demand Var,DmdMtrMMTR4.VArDmd.instMag.f
1E3A,Demand Va,DmdMtrMMTR4.VADmd.instMag.f
1E40,Demand Ia,DmdMtrMMTR5.AaDmd.instMag.f
1E42,Demand Ib,DmdMtrMMTR5.AbDmd.instMag.f
1E44,Demand Ic,DmdMtrMMTR5.AcDmd.instMag.f
1E46,Demand Watt,DmdMtrMMTR5.WDmd.instMag.f
1E48,Demand Var,DmdMtrMMTR5.VArDmd.instMag.f
1E4A,Demand Va,DmdMtrMMTR5.VADmd.instMag.f
1E50,Demand Ia,DmdMtrMMTR6.AaDmd.instMag.f
1E52,Demand Ib,DmdMtrMMTR6.AbDmd.instMag.f
1E54,Demand Ic,DmdMtrMMTR6.AcDmd.instMag.f
1E56,Demand Watt,DmdMtrMMTR6.WDmd.instMag.f
1E58,Demand Var,DmdMtrMMTR6.VArDmd.instMag.f
1E5A,Demand Va,DmdMtrMMTR6.VADmd.instMag.f
0800,Digital Counter 1 Value,DigCntFCNT1.CntRs.actVal
0802,Digital Counter 1 Frozen,DigCntFCNT1.CntRs.frVal
0808,Digital Counter 2 Value,DigCntFCNT2.CntRs.actVal
080A,Digital Counter 2 Frozen,DigCntFCNT2.CntRs.frVal
0810,Digital Counter 3 Value,DigCntFCNT3.CntRs.actVal
0812,Digital Counter 3 Frozen,DigCntFCNT3.CntRs.frVal
0818,Digital Counter 4 Value,DigCntFCNT4.CntRs.actVal
081A,Digital Counter 4 Frozen,DigCntFCNT4.CntRs.frVal
0820,Digital Counter 5 Value,DigCntFCNT5.CntRs.actVal
0822,Digital Counter 5 Frozen,DigCntFCNT5.CntRs.frVal
0828,Digital Counter 6 Value,DigCntFCNT6.CntRs.actVal
082A,Digital Counter 6 Frozen,DigCntFCNT6.CntRs.frVal
0830,Digital Counter 7 Value,DigCntFCNT7.CntRs.actVal
0832,Digital Counter 7 Frozen,DigCntFCNT7.CntRs.frVal
0838,Digital Counter 8 Value,DigCntFCNT8.CntRs.actVal
083A,Digital Counter 8 Frozen,DigCntFCNT8.CntRs.frVal

6633,Thermal Model Trip Time On Overload,MotThmPTTR1.OvlTripTm.instMag.f
6631,Thermal Model Capacity Used,MotThmPTTR1.ThmCap.instMag.f
6634,Thermal Model Lockout Time,MotThmPTTR1.ThmLOTm.instMag.f
6638,Thermal Model Load,MotThmPTTR1.Amp.instMag.f

663A,Thermal Model Motor Unbalance,MotThmPTTR1.MotUnb.instMag.f
663B,Thermal Model Biased Motor Load,MotThmPTTR1.BiasMotLod.instMag.f
663F,Total Motor Lockout Time,MotThmPTTR1.TotLOTm.instMag.f

37B0,CT Bank1 Compensated I1 Current,PhCmp1PDIF1.CmpCt1I1.instMag.f
37B4,CT Bank2 Compensated I1 Current,PhCmp1PDIF1.CmpCt2I1.instMag.f
37B2,CT Bank1 Compensated I2 Current,PhCmp1PDIF1.CmpCt1I2.instMag.f
37B6,CT Bank2 Compensated I2 Current,PhCmp1PDIF1.CmpCt2I2.instMag.f

2A60,Synchrocheck 1 Delta Voltage,SynChkRSYN1.DifVClc.instMag.f
2A64,Synchrocheck 1 Delta Frequency,SynChkRSYN1.DifHzClc.instMag.f
2A62,Synchrocheck 1 Delta Phase,SynChkRSYN1.DifAngClc.instMag.f
2A65,Synchrocheck 1 V1 Mag,SynChkRSYN1.V1Src.instCVal.mag.f
2A67,Synchrocheck 1 V1 Ang,SynChkRSYN1.V1Src.instCVal.ang.f
2A68,Synchrocheck 1 V2 Mag,SynChkRSYN1.V2Src.instCVal.mag.f
2A6A,Synchrocheck 1 V2 Ang,SynChkRSYN1.V2Src.instCVal.ang.f
2A6B,Synchrocheck 1 V2_ Mag,SynChkRSYN1.ProjectedV2.instCVal.mag.f
2A6D,Synchrocheck 1 V2_ Ang,SynChkRSYN1.ProjectedV2.instCVal.ang.f
2A6E,Synchrocheck 1 Delta_ Phase,SynChkRSYN1.ProjectedDif.instMag.f
2A70,Synchrocheck 2 Delta Voltage,SynChkRSYN2.DifVClc.instMag.f
2A74,Synchrocheck 2 Delta Frequency,SynChkRSYN2.DifHzClc.instMag.f
2A72,Synchrocheck 2 Delta Phase,SynChkRSYN2.DifAngClc.instMag.f
2A75,Synchrocheck 2 V1 Mag,SynChkRSYN2.V1Src.instCVal.mag.f
2A77,Synchrocheck 2 V1 Ang,SynChkRSYN2.V1Src.instCVal.ang.f
2A78,Synchrocheck 2 V2 Mag,SynChkRSYN2.V2Src.instCVal.mag.f
2A7A,Synchrocheck 2 V2 Ang,SynChkRSYN2.V2Src.instCVal.ang.f
2A7B,Synchrocheck 2 V2_ Mag,SynChkRSYN2.ProjectedV2.instCVal.mag.f
2A7D,Synchrocheck 2 V2_ Ang,SynChkRSYN2.ProjectedV2.instCVal.ang.f
2A7E,Synchrocheck 2 Delta_ Phase,SynChkRSYN2.ProjectedDif.instMag.f
2A80,Synchrocheck 3 Delta Voltage,SynChkRSYN3.DifVClc.instMag.f
2A84,Synchrocheck 3 Delta Frequency,SynChkRSYN3.DifHzClc.instMag.f
2A82,Synchrocheck 3 Delta Phase,SynChkRSYN3.DifAngClc.instMag.f
2A85,Synchrocheck 3 V1 Mag,SynChkRSYN3.V1Src.instCVal.mag.f
2A87,Synchrocheck 3 V1 Ang,SynChkRSYN3.V1Src.instCVal.ang.f
2A88,Synchrocheck 3 V2 Mag,SynChkRSYN3.V2Src.instCVal.mag.f
2A8A,Synchrocheck 3 V2 Ang,SynChkRSYN3.V2Src.instCVal.ang.f
2A8B,Synchrocheck 3 V2_ Mag,SynChkRSYN3.ProjectedV2.instCVal.mag.f
2A8D,Synchrocheck 3 V2_ Ang,SynChkRSYN3.ProjectedV2.instCVal.ang.f
2A8E,Synchrocheck 3 Delta_ Phase,SynChkRSYN3.ProjectedDif.instMag.f
2A90,Synchrocheck 4 Delta Voltage,SynChkRSYN4.DifVClc.instMag.f
2A94,Synchrocheck 4 Delta Frequency,SynChkRSYN4.DifHzClc.instMag.f
2A92,Synchrocheck 4 Delta Phase,SynChkRSYN4.DifAngClc.instMag.f
2A95,Synchrocheck 4 V1 Mag,SynChkRSYN4.V1Src.instCVal.mag.f
2A97,Synchrocheck 4 V1 Ang,SynChkRSYN4.V1Src.instCVal.ang.f
2A98,Synchrocheck 4 V2 Mag,SynChkRSYN4.V2Src.instCVal.mag.f
2A9A,Synchrocheck 4 V2 Ang,SynChkRSYN4.V2Src.instCVal.ang.f
2A9B,Synchrocheck 4 V2_ Mag,SynChkRSYN4.ProjectedV2.instCVal.mag.f
2A9D,Synchrocheck 4 V2_ Ang,SynChkRSYN4.ProjectedV2.instCVal.ang.f
2A9E,Synchrocheck 4 Delta_ Phase,SynChkRSYN4.ProjectedDif.instMag.f
2AA0,Synchrocheck 5 Delta Voltage,SynChkRSYN5.DifVClc.instMag.f
2AA4,Synchrocheck 5 Delta Frequency,SynChkRSYN5.DifHzClc.instMag.f
2AA2,Synchrocheck 5 Delta Phase,SynChkRSYN5.DifAngClc.instMag.f
2AA5,Synchrocheck 5 V1 Mag,SynChkRSYN5.V1Src.instCVal.mag.f
2AA7,Synchrocheck 5 V1 Ang,SynChkRSYN5.V1Src.instCVal.ang.f
2AA8,Synchrocheck 5 V2 Mag,SynChkRSYN5.V2Src.instCVal.mag.f
2AAA,Synchrocheck 5 V2 Ang,SynChkRSYN5.V2Src.instCVal.ang.f
2AAB,Synchrocheck 5 V2_ Mag,SynChkRSYN5.ProjectedV2.instCVal.mag.f
2AAD,Synchrocheck 5 V2_ Ang,SynChkRSYN5.ProjectedV2.instCVal.ang.f
2AAE,Synchrocheck 5 Delta_ Phase,SynChkRSYN5.ProjectedDif.instMag.f
2AB0,Synchrocheck 6 Delta Voltage,SynChkRSYN6.DifVClc.instMag.f
2AB4,Synchrocheck 6 Delta Frequency,SynChkRSYN6.DifHzClc.instMag.f
2AB2,Synchrocheck 6 Delta Phase,SynChkRSYN6.DifAngClc.instMag.f
2AB5,Synchrocheck 6 V1 Mag,SynChkRSYN6.V1Src.instCVal.mag.f
2AB7,Synchrocheck 6 V1 Ang,SynChkRSYN6.V1Src.instCVal.ang.f
2AB8,Synchrocheck 6 V2 Mag,SynChkRSYN6.V2Src.instCVal.mag.f
2ABA,Synchrocheck 6 V2 Ang,SynChkRSYN6.V2Src.instCVal.ang.f
2ABB,Synchrocheck 6 V2_ Mag,SynChkRSYN6.ProjectedV2.instCVal.mag.f
2ABD,Synchrocheck 6 V2_ Ang,SynChkRSYN6.ProjectedV2.instCVal.ang.f
2ABE,Synchrocheck 6 Delta_ Phase,SynChkRSYN6.ProjectedDif.instMag.f
2AC0,Synchrocheck 7 Delta Voltage,SynChkRSYN7.DifVClc.instMag.f
2AC4,Synchrocheck 7 Delta Frequency,SynChkRSYN7.DifHzClc.instMag.f
2AC2,Synchrocheck 7 Delta Phase,SynChkRSYN7.DifAngClc.instMag.f
2AC5,Synchrocheck 7 V1 Mag,SynChkRSYN7.V1Src.instCVal.mag.f
2AC7,Synchrocheck 7 V1 Ang,SynChkRSYN7.V1Src.instCVal.ang.f
2AC8,Synchrocheck 7 V2 Mag,SynChkRSYN7.V2Src.instCVal.mag.f
2ACA,Synchrocheck 7 V2 Ang,SynChkRSYN7.V2Src.instCVal.ang.f
2ACB,Synchrocheck 7 V2_ Mag,SynChkRSYN7.ProjectedV2.instCVal.mag.f
2ACD,Synchrocheck 7 V2_ Ang,SynChkRSYN7.ProjectedV2.instCVal.ang.f
2ACE,Synchrocheck 7 Delta_ Phase,SynChkRSYN7.ProjectedDif.instMag.f
2AD0,Synchrocheck 8 Delta Voltage,SynChkRSYN8.DifVClc.instMag.f
2AD4,Synchrocheck 8 Delta Frequency,SynChkRSYN8.DifHzClc.instMag.f
2AD2,Synchrocheck 8 Delta Phase,SynChkRSYN8.DifAngClc.instMag.f
2AD5,Synchrocheck 8 V1 Mag,SynChkRSYN8.V1Src.instCVal.mag.f
2AD7,Synchrocheck 8 V1 Ang,SynChkRSYN8.V1Src.instCVal.ang.f
2AD8,Synchrocheck 8 V2 Mag,SynChkRSYN8.V2Src.instCVal.mag.f
2ADA,Synchrocheck 8 V2 Ang,SynChkRSYN8.V2Src.instCVal.ang.f
2ADB,Synchrocheck 8 V2_ Mag,SynChkRSYN8.ProjectedV2.instCVal.mag.f
2ADD,Synchrocheck 8 V2_ Ang,SynChkRSYN8.ProjectedV2.instCVal.ang.f
2ADE,Synchrocheck 8 Delta_ Phase,SynChkRSYN8.ProjectedDif.instMag.f
2AE0,Synchrocheck 9 Delta Voltage,SynChkRSYN9.DifVClc.instMag.f
2AE4,Synchrocheck 9 Delta Frequency,SynChkRSYN9.DifHzClc.instMag.f
2AE2,Synchrocheck 9 Delta Phase,SynChkRSYN9.DifAngClc.instMag.f
2AE5,Synchrocheck 9 V1 Mag,SynChkRSYN9.V1Src.instCVal.mag.f
2AE7,Synchrocheck 9 V1 Ang,SynChkRSYN9.V1Src.instCVal.ang.f
2AE8,Synchrocheck 9 V2 Mag,SynChkRSYN9.V2Src.instCVal.mag.f
2AEA,Synchrocheck 9 V2 Ang,SynChkRSYN9.V2Src.instCVal.ang.f
2AEB,Synchrocheck 9 V2_ Mag,SynChkRSYN9.ProjectedV2.instCVal.mag.f
2AED,Synchrocheck 9 V2_ Ang,SynChkRSYN9.ProjectedV2.instCVal.ang.f
2AEE,Synchrocheck 9 Delta_ Phase,SynChkRSYN9.ProjectedDif.instMag.f
2AF0,Synchrocheck 10 Delta Voltage,SynChkRSYN10.DifVClc.instMag.f
2AF4,Synchrocheck 10 Delta Frequency,SynChkRSYN10.DifHzClc.instMag.f
2AF2,Synchrocheck 10 Delta Phase,SynChkRSYN10.DifAngClc.instMag.f
2AF5,Synchrocheck 10 V1 Mag,SynChkRSYN10.V1Src.instCVal.mag.f
2AF7,Synchrocheck 10 V1 Ang,SynChkRSYN10.V1Src.instCVal.ang.f
2AF8,Synchrocheck 10 V2 Mag,SynChkRSYN10.V2Src.instCVal.mag.f
2AFA,Synchrocheck 10 V2 Ang,SynChkRSYN10.V2Src.instCVal.ang.f
2AFB,Synchrocheck 10 V2_ Mag,SynChkRSYN10.ProjectedV2.instCVal.mag.f
2AFD,Synchrocheck 10 V2_ Ang,SynChkRSYN10.ProjectedV2.instCVal.ang.f
2AFE,Synchrocheck 10 Delta_ Phase,SynChkRSYN10.ProjectedDif.instMag.f

24A1,Differential Current IA Angle,LinDfPDIF1.DifAClc.phsA.instCVal.ang.f
24A2,Differential Current IB Angle,LinDfPDIF1.DifAClc.phsB.instCVal.ang.f
24A3,Differential Current IC Angle,LinDfPDIF1.DifAClc.phsC.instCVal.ang.f
24B8,Differential Current IG Angle,LinDfPDIF1.DifAClc.neut.instCVal.ang.f
376B,PTP-IRIG-B DELTA,TmClkLTMS1.TmnsDelta.instMag.f
2498,Local IA Angle,LinDf0MMXU1.A.phsA.instCVal.ang.f
2499,Local IB Angle,LinDf0MMXU1.A.phsB.instCVal.ang.f
249A,Local IC Angle,LinDf0MMXU1.A.phsC.instCVal.ang.f
249B,Remote1 IA Angle,LinDf1MMXU1.A.phsA.instCVal.ang.f
249C,Remote1 IB Angle,LinDf1MMXU1.A.phsB.instCVal.ang.f
249D,Remote1 IC Angle,LinDf1MMXU1.A.phsC.instCVal.ang.f
249E,Remote2 IA Angle,LinDf2MMXU1.A.phsA.instCVal.ang.f
249F,Remote2 IB Angle,LinDf2MMXU1.A.phsB.instCVal.ang.f
24A0,Remote2 IC Angle,LinDf2MMXU1.A.phsC.instCVal.ang.f

6390,Bank Overvoltage 1 Vop A,CPhOvPTOV1.OpV.phsA.instCVal.mag.f
6391,Bank Overvoltage 1 Vop B,CPhOvPTOV1.OpV.phsB.instCVal.mag.f
6392,Bank Overvoltage 1 Vop C,CPhOvPTOV1.OpV.phsC.instCVal.mag.f
6393,Bank Overvoltage 2 Vop A,CPhOvPTOV2.OpV.phsA.instCVal.mag.f
6394,Bank Overvoltage 2 Vop B,CPhOvPTOV2.OpV.phsB.instCVal.mag.f
6395,Bank Overvoltage 2 Vop C,CPhOvPTOV2.OpV.phsC.instCVal.mag.f
6396,Bank Overvoltage 3 Vop A,CPhOvPTOV3.OpV.phsA.instCVal.mag.f
6397,Bank Overvoltage 3 Vop B,CPhOvPTOV3.OpV.phsB.instCVal.mag.f
6398,Bank Overvoltage 3 Vop C,CPhOvPTOV3.OpV.phsC.instCVal.mag.f

36F6,Neutral Voltage Unbalance 1 Mag,NuVUnPTOV1.NeutVx.instCVal.mag.f
36F0,Neutral Voltage Unbalance 1 Ang,NuVUnPTOV1.NeutVx.instCVal.ang.f
36F4,Neutral Voltage Unbalance 1 Bus V0 Mag,NuVUnPTOV1.BusV0.instCVal.mag.f
36F2,Neutral Voltage Unbalance 1 Bus V0 Ang,NuVUnPTOV1.BusV0.instCVal.ang.f
36F8,Neutral Voltage Unbalance 1 Operating Voltage,NuVUnPTOV1.VOp.instMag.f
36FA,Neutral Voltage Unbalance 1 Restraining Voltage,NuVUnPTOV1.VRst.instMag.f
